event_id,Station,Date,Time,YSI,WeatherCode,Secchi,WaterTemperature,DO,SpCnd,Conductivity,pH,Turbidity,Tide,FlowDirection,MicrocystisVisualRank,VegetationRank,FieldComments_WQ,DataCorrectionComments,Datetime,ConditionCode,SamplingAltered,MeterSetTime,FlowMeterStart,FlowMeterEnd,FlowMeterSpeed,FieldComments,MeshSize,Year,Month,MonthAbb,Flag_PQC,Comment_PQC,SampleAltered,SetTime,PhysicalDataID,SampleVolume,SubsampleNumber,DilutionVolume,SlideCount,SampleID,Attribute,TaxonName,Category,Count,LifeStage,wet_mass,dry_mass,LabComments,condition
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Ceratopogonidae,Aquatic Insect,1,Larvae,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Ceratopogonidae,Aquatic Insect,1,Pupae,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,27,Larvae,2.9000000000003467E-3,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,13,Pupae,1.1000000000001009E-3,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,121,Adults,5.5999999999998273E-3,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Ephydridae,Unknown Insect,2,Adults,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Sciaridae,Terrestrial Insect,13,Adults,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Heteroptera,Terrestrial Insect,2,Adults,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Aphididae,Terrestrial Insect,6,Larvae,1.5000000000000568E-3,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Aphididae,Terrestrial Insect,27,Adults,4.3999999999999595E-3,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Cicadellidae,Terrestrial Insect,1,Larvae,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Cicadellidae,Terrestrial Insect,1,Adults,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Corixidae,Aquatic Insect,1,Larvae,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Psyllidae,Terrestrial Insect,9,Larvae,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Psyllidae,Terrestrial Insect,2,Adults,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Chalcidoidea,Terrestrial Insect,7,Adults,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Formicidae,Terrestrial Insect,19,Larvae,1.0400000000000187E-2,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Lepidoptera,Terrestrial Insect,5,Larvae,2.8000000000001357E-3,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Neuroptera,Aquatic Insect,1,Adults,<0.001,<0.001,NA,Y
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Coenagrionidae,Aquatic Insect,1,Larvae,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Psocoptera,Terrestrial Insect,1,Adults,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Thysanoptera,Terrestrial Insect,1,Adults,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Hydroptilidae,Aquatic Insect,1,Larvae,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Hydroptilidae,Aquatic Insect,4,Adults,<0.001,<0.001,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Leptoceridae,Aquatic Insect,12,Larvae,3.1499999999999861E-2,2.0999999999999908E-3,NA,N
SHR_2023-08-23 09:05:00,SHR,2023-08-23,09:05:00,1,CLR,0.75,21.5,8.12,136,127,7.56,12,FLD,D,1,1,last measurement taken at total depth of pole (2.19m).,Added light attenuation data. Added field comment.,2023-08-23T09:05:00Z,1,N,10,923047,915218,Low,NA,500,2023,8,Aug,NA,NA,N,10,NA,NA,NA,NA,NA,20230823_905_SHR_DRIFT,Drift Invertebrates,Leptoceridae,Aquatic Insect,1,Adults,<0.001,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Glossiphoniidae,Aquatic Non-Insect,1,N/A,2.3000000000004128E-3,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Naididae,Aquatic Non-Insect,2,N/A,<0.001,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Physidae,Aquatic Non-Insect,2,N/A,1.7999999999998018E-3,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Hydrobiidae,Aquatic Non-Insect,7,N/A,1.0399999999999743E-2,5.2999999999996383E-3,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Hydridae,Aquatic Non-Insect,5,N/A,<0.001,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Coleoptera,Terrestrial Insect,1,Larvae,<0.001,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Curculionidae,Terrestrial Insect,1,Adults,1.6000000000002679E-3,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Ceratopogonidae,Aquatic Insect,1,Pupae,<0.001,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Chironomidae,Aquatic Insect,14,Larvae,<0.001,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Chloropidae,Terrestrial Insect,1,Adults,1.5000000000000568E-3,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Sternorrhyncha,Terrestrial Insect,1,Larvae,<0.001,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Heteroptera,Terrestrial Insect,2,Adults,1.5999999999998238E-3,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Aphididae,Terrestrial Insect,2,Larvae,<0.001,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Aphididae,Terrestrial Insect,2,Adults,<0.001,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Apocrita,Terrestrial Insect,2,Adults,7.8599999999999781E-2,1.739999999999986E-2,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Chalcidoidea,Terrestrial Insect,1,Adults,<0.001,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Formicidae,Terrestrial Insect,2,Larvae,<0.001,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Lepidoptera,Unknown Insect,1,Pupae,4.4000000000004036E-3,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Coenagrionidae,Aquatic Insect,12,Larvae,1.5899999999999803E-2,2.8000000000001357E-3,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Leptoceridae,Aquatic Insect,2,Larvae,1.9000000000000128E-3,<0.001,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Hyalellidae,Aquatic Non-Insect,256,N/A,6.9099999999999717E-2,1.6299999999999759E-2,NA,N
STTD_2023-09-06 11:12:00,STTD,2023-09-06,11:12:00,1,CLR,0.58,22.6,7.31,190,182,7.6,13.5,FLD,U,1,2,USGS pesticide bottle open before sampling. Final depth recorded @ full length of pole 2.19m.,NA,2023-09-06T11:12:00Z,1,N,10,915023,903836,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230906_1112_STTD_DRIFT,Drift Invertebrates,Turbellaria,Aquatic Non-Insect,5,N/A,1.6000000000002679E-3,<0.001,NA,N
SHR_2023-09-07 09:14:00,SHR,2023-09-07,09:14:00,1,CLR,0.7,19.5,8.55,151,135,7.39,11.1,EBB,D,1,1,last measurement taken @ total depth of pole.,date changed from 9/6 to 9/7,2023-09-07T09:14:00Z,1,N,10,903000,894086,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230907_914_SHR_DRIFT,Drift Invertebrates,Araneae,Terrestrial Non-Insect,1,N/A,<0.001,<0.001,NA,N
SHR_2023-09-07 09:14:00,SHR,2023-09-07,09:14:00,1,CLR,0.7,19.5,8.55,151,135,7.39,11.1,EBB,D,1,1,last measurement taken @ total depth of pole.,date changed from 9/6 to 9/7,2023-09-07T09:14:00Z,1,N,10,903000,894086,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230907_914_SHR_DRIFT,Drift Invertebrates,Lebertiidae,Aquatic Non-Insect,3,N/A,<0.001,<0.001,NA,N
SHR_2023-09-07 09:14:00,SHR,2023-09-07,09:14:00,1,CLR,0.7,19.5,8.55,151,135,7.39,11.1,EBB,D,1,1,last measurement taken @ total depth of pole.,date changed from 9/6 to 9/7,2023-09-07T09:14:00Z,1,N,10,903000,894086,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230907_914_SHR_DRIFT,Drift Invertebrates,Mideopsidae,Aquatic Non-Insect,3,N/A,<0.001,<0.001,NA,N
SHR_2023-09-07 09:14:00,SHR,2023-09-07,09:14:00,1,CLR,0.7,19.5,8.55,151,135,7.39,11.1,EBB,D,1,1,last measurement taken @ total depth of pole.,date changed from 9/6 to 9/7,2023-09-07T09:14:00Z,1,N,10,903000,894086,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230907_914_SHR_DRIFT,Drift Invertebrates,Corbiculidae,Aquatic Non-Insect,4,N/A,3.4000000000000696E-3,<0.001,NA,N
SHR_2023-09-07 09:14:00,SHR,2023-09-07,09:14:00,1,CLR,0.7,19.5,8.55,151,135,7.39,11.1,EBB,D,1,1,last measurement taken @ total depth of pole.,date changed from 9/6 to 9/7,2023-09-07T09:14:00Z,1,N,10,903000,894086,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230907_914_SHR_DRIFT,Drift Invertebrates,Naididae,Aquatic Non-Insect,1,N/A,<0.001,<0.001,NA,N
SHR_2023-09-07 09:14:00,SHR,2023-09-07,09:14:00,1,CLR,0.7,19.5,8.55,151,135,7.39,11.1,EBB,D,1,1,last measurement taken @ total depth of pole.,date changed from 9/6 to 9/7,2023-09-07T09:14:00Z,1,N,10,903000,894086,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230907_914_SHR_DRIFT,Drift Invertebrates,Lymnaeidae,Aquatic Non-Insect,2,N/A,<0.001,<0.001,NA,N
SHR_2023-09-07 09:14:00,SHR,2023-09-07,09:14:00,1,CLR,0.7,19.5,8.55,151,135,7.39,11.1,EBB,D,1,1,last measurement taken @ total depth of pole.,date changed from 9/6 to 9/7,2023-09-07T09:14:00Z,1,N,10,903000,894086,Low,NA,500,2023,9,Sep,NA,NA,N,10,NA,NA,NA,NA,NA,20230907_914_SHR_DRIFT,Drift Invertebrates,Coleoptera,Terrestrial Insect,2,Adults,<0.001,<0.001,NA,N
