event_id,PhysicalDataID,Station,Date,YSI,Time,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,Datetime,FlowDirection,VegetationRank,FieldComments_WQ,DataCorrectionComments,SamplingAltered,MeshSize,Year,Month,MonthAbb,Flag_PQC,Comment_PQC,SamplingID,InvertDataID,ConditionCode,SetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,LabComments,FieldComments,TaxonName,Count,Category,LifeStage,InvertCode,SampleVolume,SampleID,Attribute,wet_mass,dry_mass,condition,SampleAltered,SubsampleNumber,DilutionVolume
SHR_2006-03-08 09:17:00,365,SHR,2006-03-08,NA,09:17:00,CLR,NA,NA,10.1,0.24,80,NA,NA,NA,NA,2006-03-08T09:17:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45990,334,1,10,Regular,507039,514855,NA,NA,Corophiidae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-08 09:17:00,365,SHR,2006-03-08,NA,09:17:00,CLR,NA,NA,10.1,0.24,80,NA,NA,NA,NA,2006-03-08T09:17:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45990,334,1,10,Regular,507039,514855,NA,NA,Chironomidae,6,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-08 09:17:00,365,SHR,2006-03-08,NA,09:17:00,CLR,NA,NA,10.1,0.24,80,NA,NA,NA,NA,2006-03-08T09:17:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45990,334,1,10,Regular,507039,514855,NA,NA,Ceratopogonidae,1,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-08 09:17:00,365,SHR,2006-03-08,NA,09:17:00,CLR,NA,NA,10.1,0.24,80,NA,NA,NA,NA,2006-03-08T09:17:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45990,334,1,10,Regular,507039,514855,NA,NA,Naididae,6,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-08 09:17:00,365,SHR,2006-03-08,NA,09:17:00,CLR,NA,NA,10.1,0.24,80,NA,NA,NA,NA,2006-03-08T09:17:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45990,334,1,10,Regular,507039,514855,NA,NA,Naididae,3,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Dytiscidae,3,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Naididae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Naididae,6,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Crangonyctidae,3,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Vertebrata,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Corixidae,14,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Collembola,2,Terrestrial Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Chironomidae,31,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Hydraenidae,1,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Physidae,45,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Ceratopogonidae,2,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Araneida,1,Terrestrial Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Coleoptera,8,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Lumbricina,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Diptera,5,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Corophiidae,12,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-08 10:38:00,364,STTD,2006-03-08,NA,10:38:00,CLD,NA,NA,11.3,0.2,142,NA,NA,NA,NA,2006-03-08T10:38:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45987,333,1,10,Regular,514937,542528,NA,NA,Enchytraeidae,9,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-15 09:04:00,363,SHR,2006-03-15,NA,09:04:00,CLD,NA,NA,9.5,0.31,109,NA,NA,NA,NA,2006-03-15T09:04:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45996,332,1,10,Regular,542803,552164,NA,NA,Chironomidae,8,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-15 09:04:00,363,SHR,2006-03-15,NA,09:04:00,CLD,NA,NA,9.5,0.31,109,NA,NA,NA,NA,2006-03-15T09:04:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45996,332,1,10,Regular,542803,552164,NA,NA,Lebertiidae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-15 09:04:00,363,SHR,2006-03-15,NA,09:04:00,CLD,NA,NA,9.5,0.31,109,NA,NA,NA,NA,2006-03-15T09:04:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45996,332,1,10,Regular,542803,552164,NA,NA,Corophiidae,3,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-15 09:04:00,363,SHR,2006-03-15,NA,09:04:00,CLD,NA,NA,9.5,0.31,109,NA,NA,NA,NA,2006-03-15T09:04:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45996,332,1,10,Regular,542803,552164,NA,NA,Vertebrata,2,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-15 09:04:00,363,SHR,2006-03-15,NA,09:04:00,CLD,NA,NA,9.5,0.31,109,NA,NA,NA,NA,2006-03-15T09:04:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45996,332,1,10,Regular,542803,552164,NA,NA,Hydropsychidae,1,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-15 09:04:00,363,SHR,2006-03-15,NA,09:04:00,CLD,NA,NA,9.5,0.31,109,NA,NA,NA,NA,2006-03-15T09:04:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45996,332,1,10,Regular,542803,552164,NA,NA,Collembola,1,Terrestrial Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-15 09:04:00,363,SHR,2006-03-15,NA,09:04:00,CLD,NA,NA,9.5,0.31,109,NA,NA,NA,NA,2006-03-15T09:04:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45996,332,1,10,Regular,542803,552164,NA,NA,Diptera,1,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-15 09:04:00,363,SHR,2006-03-15,NA,09:04:00,CLD,NA,NA,9.5,0.31,109,NA,NA,NA,NA,2006-03-15T09:04:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45996,332,1,10,Regular,542803,552164,NA,NA,Corixidae,1,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-15 09:04:00,363,SHR,2006-03-15,NA,09:04:00,CLD,NA,NA,9.5,0.31,109,NA,NA,NA,NA,2006-03-15T09:04:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45996,332,1,10,Regular,542803,552164,NA,NA,Hygrobatidae,3,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-15 09:04:00,363,SHR,2006-03-15,NA,09:04:00,CLD,NA,NA,9.5,0.31,109,NA,NA,NA,NA,2006-03-15T09:04:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45996,332,1,10,Regular,542803,552164,NA,NA,Naididae,6,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2006-03-15 09:04:00,363,SHR,2006-03-15,NA,09:04:00,CLD,NA,NA,9.5,0.31,109,NA,NA,NA,NA,2006-03-15T09:04:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45996,332,1,10,Regular,542803,552164,NA,NA,Ceratopogonidae,1,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Coenagrionidae,1,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Sabellidae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Dytiscidae,1,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Corixidae,1,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Vertebrata,2,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Hemiptera,2,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Crangonyctidae,3,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Chironomidae,162,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Naididae,13,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Physidae,17,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Heptageniidae,1,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Diptera,47,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Corophiidae,79,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Araneida,5,Terrestrial Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-15 10:29:00,362,STTD,2006-03-15,NA,10:29:00,CLD,NA,NA,11.2,0.26,139,NA,NA,NA,NA,2006-03-15T10:29:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45993,331,1,10,Regular,552128,580045,NA,NA,Lepidoptera,2,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Hydridae,4,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Diptera,38,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Ceratopogonidae,2,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Vertebrata,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Corophiidae,16,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Hymenoptera,2,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Chironomidae,62,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Dytiscidae,3,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Lepidoptera,1,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Ephydridae,2,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Coleoptera,7,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Collembola,2,Terrestrial Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Physidae,29,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Hemiptera,2,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Hemiptera,2,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Araneida,13,Terrestrial Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Psocoptera,1,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Crangonyctidae,2,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Corixidae,5,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Naididae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2006-03-23 11:10:00,360,STTD,2006-03-23,NA,11:10:00,CLD,NA,NA,13.4,0.26,66,NA,NA,NA,NA,2006-03-23T11:10:00Z,NA,NA,NA,NA,NA,NA,2006,3,Mar,NA,NA,45999,329,NA,10,Regular,580282,602921,NA,NA,Naididae,2,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
